City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
49,antsiranana,-12.2787,-12.2787,23.42,64,20,6.17,MG,1690433578
50,aldinga beach,-35.2793,-35.2793,20.66,64,97,7.73,AU,1690433645
51,horsham,51.064,51.064,17.47,88,75,5.14,GB,1690433645
52,bandar-e lengeh,26.5579,26.5579,34.06,70,83,5.14,IR,1690433646
53,blackmans bay,-43.0167,-43.0167,12.63,72,100,2.27,AU,1690433539
54,margaret river,-33.95,-33.95,13.63,69,99,5.88,AU,1690433536
55,la ronge,55.1001,55.1001,12.14,82,100,4.63,CA,1690433646
56,papatowai,-46.5619,-46.5619,6.57,83,100,8.47,NZ,1690433540
57,ouesso,1.6136,1.6136,22.23,94,77,0.63,CG,1690433647
58,qulsary,46.9531,46.9531,31.54,29,0,4.91,KZ,1690433647
59,fale old settlement,-9.3852,-9.3852,28.57,72,59,7.59,TK,1690433400
60,bandarban,22.1965,22.1965,33.69,54,65,2.57,BD,1690433647
61,iqaluit,63.7506,63.7506,6.85,87,75,1.03,CA,1690433529
62,lohaghat,29.4036,29.4036,21.72,79,99,0.41,IN,1690433648
63,bechar,31.6167,31.6167,34.18,13,20,4.12,DZ,1690433648
64,pandan,14.0453,14.0453,30.74,67,100,7.17,PH,1690433648
65,san patricio,28.017,28.017,29.36,77,43,5.72,US,1690433553
66,weno,7.4515,7.4515,28.2,76,47,3.86,FM,1690433632
67,zouerate,22.7187,22.7187,27.46,29,26,6.76,MR,1690433426
68,puerto natales,-51.7236,-51.7236,-2.18,94,100,1.22,CL,1690433260
69,saipan,15.1355,15.1355,28.39,100,40,5.14,MP,1690433551
70,arkhangel'sk,64.5401,64.5401,16.86,75,100,1.13,RU,1690433558
71,san jose del cabo,23.0589,23.0589,30.33,71,28,3.66,MX,1690433649
72,west island,-12.1568,-12.1568,25.99,73,75,10.8,CC,1690433535
73,palmer,42.1584,42.1584,23.34,76,0,3.6,US,1690433552
74,la jolla,32.8473,32.8473,26.71,85,0,2.57,US,1690433610
75,port hueneme,34.1478,34.1478,29.33,82,0,4.12,US,1690433651
76,brigantine,39.4101,39.4101,25.11,93,0,3.6,US,1690433651
77,mermoz boabab,14.7065,14.7065,26.31,84,75,4.12,SN,1690433651
78,constitucion,-35.3333,-35.3333,8.81,79,41,2.57,CL,1690433651
79,brandfort,-28.7001,-28.7001,3.67,75,19,3.14,ZA,1690433651
80,olonkinbyen,70.9221,70.9221,4.68,89,100,4.39,SJ,1690433545
81,thompson,55.7435,55.7435,12.09,100,100,1.03,CA,1690433536
82,arica,-18.475,-18.475,18.13,77,100,4.12,CL,1690433318
83,vernon,50.2581,50.2581,21.2,52,1,2.06,CA,1690433652
84,enewetak,11.3474,11.3474,28.55,78,100,6.36,MH,1690433483
85,alice springs,-23.7,-23.7,22.75,53,100,7.2,AU,1690433551
86,port elizabeth,-33.918,-33.918,14.16,82,0,6.69,ZA,1690433528
87,carnarvon,-24.8667,-24.8667,18.61,46,12,7.07,AU,1690433653
88,ushuaia,-54.8,-54.8,-0.19,69,75,2.57,AR,1690433488
89,poso,-1.3959,-1.3959,31.4,57,21,3.23,ID,1690433654
90,badger,64.8,64.8,29.17,58,0,0.0,US,1690433593
91,ilulissat,69.2167,69.2167,7.01,76,0,2.06,GL,1690433280
92,quellon,-43.1167,-43.1167,8.14,100,100,2.57,CL,1690433654
93,fort st. john,56.2499,56.2499,14.94,94,100,4.12,CA,1690433654
94,sisimiut,66.9395,66.9395,4.53,93,57,3.71,GL,1690433541
95,bilibino,68.0546,68.0546,11.34,69,100,1.39,RU,1690433247
96,guerrero negro,27.9769,27.9769,21.02,80,2,4.76,MX,1690433655
97,cabinda,-5.55,-5.55,20.48,94,7,2.5,AO,1690433655
98,ryotsu-minato,38.0833,38.0833,29.7,66,2,0.58,JP,1690433655
99,borgarnes,64.5383,64.5383,8.03,89,100,4.09,IS,1690433656
100,wenchang,30.904,30.904,34.28,53,10,5.23,CN,1690433656
101,pisco,-13.7,-13.7,15.03,82,0,2.06,PE,1690433329
102,tarnogskiy gorodok,60.4997,60.4997,18.06,98,99,3.17,RU,1690433656
103,wailua homesteads,22.0669,22.0669,28.24,80,0,6.17,US,1690433542
104,qaqortoq,60.7167,60.7167,6.92,80,95,3.33,GL,1690433565
105,anadyr,64.75,64.75,13.28,76,75,5.0,RU,1690433571
106,cabo san lucas,22.8909,22.8909,30.34,78,51,1.79,MX,1690433428
107,rio grande,-32.035,-32.035,11.08,90,1,6.34,BR,1690433448
108,mezhdurechenskiy,59.6,59.6,23.21,54,23,2.49,RU,1690433657
109,dharur,18.8167,18.8167,24.91,81,100,8.89,IN,1690433658
110,coquimbo,-29.9533,-29.9533,13.56,88,100,1.45,CL,1690433557
111,la passe,45.5549,45.5549,18.88,94,20,2.98,FR,1690433473
112,antonio enes,-16.2325,-16.2325,21.1,70,0,4.42,MZ,1690433658
113,colonia,50.9333,50.9333,15.72,86,75,3.6,DE,1690433475
114,st. john's,47.5649,47.5649,18.66,82,100,8.75,CA,1690433558
115,nyirtelek,48.0167,48.0167,14.26,71,76,1.71,HU,1690433659
116,georgetown,5.4112,5.4112,31.96,79,20,3.6,MY,1690433562
117,longyearbyen,78.2186,78.2186,10.91,76,40,1.54,SJ,1690433550
118,mpanda,-6.3655,-6.3655,16.12,49,58,0.97,TZ,1690433659
119,nar'yan-mar,67.6713,67.6713,20.78,58,89,2.45,RU,1690433589
120,bodaybo,57.8506,57.8506,29.84,45,4,1.26,RU,1690433661
121,velez,6.0134,6.0134,12.58,98,95,1.65,CO,1690433661
122,cambria,35.5641,35.5641,26.41,74,10,2.49,US,1690433661
123,assens,55.2702,55.2702,13.94,87,94,4.34,DK,1690433661
124,petropavlovsk-kamchatsky,53.0452,53.0452,20.33,64,40,7.0,RU,1690433322
125,sotouboua,8.5667,8.5667,21.58,95,90,1.05,TG,1690433662
126,port macquarie,-31.4333,-31.4333,19.94,56,0,4.69,AU,1690433662
127,hawaiian paradise park,19.5933,19.5933,24.46,97,100,0.0,US,1690433537
128,puerto armuelles,8.2833,8.2833,27.83,70,100,1.34,PA,1690433639
129,teknaf,20.8624,20.8624,29.21,79,94,4.61,BD,1690433555
130,beledweyne,4.7358,4.7358,25.3,63,32,9.88,SO,1690433663
131,aleksandrovsk,59.158,59.158,20.43,58,74,1.66,RU,1690433663
132,avarua,-21.2078,-21.2078,21.03,83,20,1.54,CK,1690433555
133,undurkhaan,47.3194,47.3194,26.26,32,0,4.39,MN,1690433663
134,vigasio,45.3157,45.3157,18.45,77,75,1.03,IT,1690433664
135,vorgashor,67.5833,67.5833,15.74,83,98,2.32,RU,1690433545
136,palmares do sul,-30.2578,-30.2578,13.07,83,1,4.71,BR,1690433664
137,thief river falls,48.1191,48.1191,22.96,94,75,4.63,US,1690433664
138,udachny,66.4167,66.4167,19.97,42,100,3.41,RU,1690433532
139,whitehorse,60.7161,60.7161,17.79,79,100,2.06,CA,1690433553
140,qarqaraly,49.4058,49.4058,27.31,32,100,7.06,KZ,1690433653
141,punta arenas,-53.15,-53.15,-1.0,82,21,3.73,CL,1690433472
142,aripuana,-9.1667,-9.1667,22.08,59,13,0.81,BR,1690433665
143,khovd,48.0056,48.0056,26.48,24,97,3.34,MN,1690433665
144,zhuanghe,39.7008,39.7008,26.77,80,72,5.38,CN,1690433665
145,minas de marcona,-15.2119,-15.2119,12.03,88,43,4.7,PE,1690433557
146,howrah,22.5892,22.5892,31.0,79,40,2.57,IN,1690433539
147,mega,4.05,4.05,14.22,68,92,7.23,ET,1690433666
148,tidjikja,18.5564,18.5564,28.26,47,24,8.07,MR,1690433666
149,isafjordur,66.0755,66.0755,6.69,88,96,5.18,IS,1690433548
150,lorengau,-2.0226,-2.0226,28.29,82,58,4.54,PG,1690433602
151,iquitos,-3.7481,-3.7481,25.02,88,0,0.51,PE,1690433667
152,crane,31.3974,31.3974,29.73,31,62,5.99,US,1690433598
153,lebu,-37.6167,-37.6167,8.59,86,94,0.76,CL,1690433587
154,qui nhon,13.7667,13.7667,32.96,57,45,6.58,VN,1690433667
155,aioun,16.6614,16.6614,31.56,51,43,6.41,MR,1690433668
156,carazinho,-28.2839,-28.2839,9.57,93,71,2.58,BR,1690433668
157,tiksi,71.6872,71.6872,7.55,73,54,2.55,RU,1690433558
158,bredasdorp,-34.5322,-34.5322,8.51,90,0,2.06,ZA,1690433531
159,temiskaming shores,47.4938,47.4938,17.89,97,64,0.81,CA,1690433527
160,chippewa falls,44.9369,44.9369,24.42,91,0,0.0,US,1690433669
161,natchez,31.5604,31.5604,26.12,89,0,0.0,US,1690433669
162,shenjiamen,29.9576,29.9576,25.06,92,100,5.01,CN,1690433669
163,qianzhou,28.3167,28.3167,29.83,79,93,2.71,CN,1690433669
164,ancud,-41.8697,-41.8697,8.07,95,100,3.02,CL,1690433669
165,lodja,-3.4833,-3.4833,21.13,48,67,0.37,CD,1690433639
166,socorro,31.6546,31.6546,36.56,15,0,5.66,US,1690433668
167,oistins,13.0667,13.0667,27.05,89,40,8.23,BB,1690433670
168,porto novo,6.4965,6.4965,25.9,95,98,2.29,BJ,1690433408
169,lively,46.4334,46.4334,18.9,91,96,1.7,CA,1690433671
170,pyhajarvi,67.0701,67.0701,15.82,73,68,1.0,FI,1690433671
171,portland,45.5234,45.5234,23.99,54,75,5.14,US,1690433211
172,daru,-9.0763,-9.0763,25.96,81,57,8.59,PG,1690433671
173,tazovsky,67.4667,67.4667,19.93,65,11,1.43,RU,1690433531
174,callao,-12.0667,-12.0667,20.16,77,100,3.09,PE,1690433541
175,zyryanovsk,49.7386,49.7386,31.0,22,93,1.8,KZ,1690433672
176,viedma,-40.8135,-40.8135,3.63,77,96,2.48,AR,1690433672
177,wakkanai,45.4094,45.4094,25.99,78,40,7.2,JP,1690433594
178,agustin codazzi,10.0341,10.0341,23.54,96,100,1.3,CO,1690433672
179,nouadhibou,20.931,20.931,21.99,78,87,9.26,MR,1690433488
180,kuusamo,65.9667,65.9667,14.6,84,45,1.18,FI,1690433673
181,karratha,-20.7377,-20.7377,24.33,39,76,5.64,AU,1690433673
182,mizdah,31.4451,31.4451,23.92,59,0,1.59,LY,1690433673
183,sumbe,-11.2061,-11.2061,19.51,93,15,2.96,AO,1690433674
184,katsuura,35.1333,35.1333,28.91,70,45,4.81,JP,1690433674
185,severo-yeniseyskiy,60.3725,60.3725,18.1,86,100,1.79,RU,1690433674
186,brokopondo,4.75,4.75,24.81,90,80,2.24,SR,1690433591
187,happy valley-goose bay,53.3168,53.3168,19.17,63,40,3.09,CA,1690433556
188,caidian,30.5833,30.5833,35.07,50,49,3.28,CN,1690433674
189,coahuayana de hidalgo,18.7,18.7,27.15,84,89,0.88,MX,1690433550
190,vila franca do campo,37.7167,37.7167,21.23,88,3,2.67,PT,1690433601
191,lincoln city,44.9582,44.9582,15.76,85,1,5.81,US,1690433675
192,almeirim,-1.5233,-1.5233,25.74,73,52,1.5,BR,1690433675
193,san martin de los andes,-40.1604,-40.1604,2.58,96,100,1.82,AR,1690433675
194,keflavik,64.0049,64.0049,8.24,93,0,2.57,IS,1690433538
195,bogotol,56.2078,56.2078,24.6,46,6,2.59,RU,1690433676
196,changyon,38.2508,38.2508,27.61,79,100,4.47,KP,1690433676
197,t'ongch'on-up,38.9539,38.9539,30.61,63,69,2.97,KP,1690433676
198,tamiahua,21.2667,21.2667,25.8,88,100,2.17,MX,1690433676
199,cleon,49.3124,49.3124,18.81,85,75,5.14,FR,1690433677
200,walvis bay,-22.9575,-22.9575,11.72,93,100,4.63,NA,1690433355
201,kursunlu,40.841,40.841,25.31,30,0,1.93,TR,1690433677
202,ust'-barguzin,53.45,53.45,12.25,99,100,0.37,RU,1690433677
203,vila velha,-20.3297,-20.3297,19.97,94,0,1.03,BR,1690433644
204,chibougamau,49.9168,49.9168,17.79,72,100,2.48,CA,1690433678
205,festus,38.2206,38.2206,30.07,37,0,6.37,US,1690433678
206,luderitz,-26.6481,-26.6481,12.28,64,0,3.0,NA,1690433555
207,haiku-pauwela,20.9219,20.9219,26.01,80,20,10.8,US,1690433561
208,zhu cheng city,35.995,35.995,31.33,62,22,4.88,CN,1690433678
209,santa marta,11.2408,11.2408,28.83,74,75,2.57,CO,1690433679
210,dakhla,23.6848,23.6848,19.65,89,0,10.45,EH,1690433679
211,kismayo,-0.3582,-0.3582,25.4,75,98,7.31,SO,1690433679
212,gisborne,-38.6533,-38.6533,9.92,75,67,4.2,NZ,1690433679
213,port-gentil,-0.7193,-0.7193,23.07,89,74,5.68,GA,1690433680
214,greenville,35.6127,35.6127,26.97,92,0,3.09,US,1690433016
215,kailua-kona,19.6406,19.6406,27.98,84,100,4.12,US,1690433500
216,san ignacio de velasco,-16.3667,-16.3667,21.37,62,45,3.9,BO,1690433680
217,saint-francois,46.4154,46.4154,14.82,77,100,2.57,FR,1690433680
218,jamestown,42.097,42.097,23.77,95,40,3.6,US,1690433538
219,stornoway,58.2093,58.2093,13.98,90,40,1.54,GB,1690433681
220,saldanha,-33.0117,-33.0117,11.03,86,97,4.19,ZA,1690433681
221,kenai,60.5544,60.5544,14.05,96,100,4.12,US,1690433681
222,nuku'alofa,-21.1333,-21.1333,21.19,64,75,3.09,TO,1690433530
223,selfoss,63.9331,63.9331,7.8,75,88,3.51,IS,1690433607
224,namsos,64.4662,64.4662,14.03,94,0,4.63,NO,1690433682
225,lihue,21.9789,21.9789,28.58,74,0,6.17,US,1690433559
226,igarka,67.4667,67.4667,25.81,54,2,3.95,RU,1690433683
227,hultsfred,57.4882,57.4882,11.63,87,84,3.48,SE,1690433683
228,sinop,41.7711,41.7711,26.69,42,0,4.95,TR,1690433683
229,colby,39.3958,39.3958,24.19,71,75,7.15,US,1690433683
230,port said,31.2565,31.2565,28.99,74,0,1.03,EG,1690433400
231,neiafu,-18.65,-18.65,24.38,69,100,2.06,TO,1690433684
232,fisterra,42.9049,42.9049,17.89,82,53,3.22,ES,1690433599
233,olyokminsk,60.3736,60.3736,30.39,38,23,4.43,RU,1690433684
234,puerto gaitan,4.3133,4.3133,25.11,77,66,1.89,CO,1690433684
235,turinsk,58.0458,58.0458,21.49,59,62,2.75,RU,1690433685
236,bridgewater,44.3835,44.3835,19.82,90,40,3.6,CA,1690433613
237,remire-montjoly,4.9167,4.9167,25.02,94,100,0.0,GF,1690433685
238,durango,24.8333,24.8333,21.61,36,78,1.17,MX,1690433534
239,sosnogorsk,63.6023,63.6023,18.07,62,96,1.49,RU,1690433686
240,kone,-21.0595,-21.0595,22.49,49,1,4.71,NC,1690433569
241,masonboro,34.1793,34.1793,26.15,87,0,0.0,US,1690433686
242,suntar,62.1444,62.1444,24.34,41,71,4.26,RU,1690433686
243,zayed city,24.3768,24.3768,36.67,38,70,6.69,AE,1690433687
244,horta,38.5333,38.5333,22.23,96,69,2.68,PT,1690433687
245,alpine,32.835,32.835,24.97,58,0,2.06,US,1690433687
246,fernley,39.608,39.608,28.48,18,3,3.58,US,1690433687
247,sulingen,52.6833,52.6833,13.94,83,100,5.13,DE,1690433687
248,constantia,44.1833,44.1833,20.39,87,99,6.84,RO,1690433688
249,calingasta,-31.3308,-31.3308,8.88,43,97,0.55,AR,1690433688
250,iwanai,42.9744,42.9744,27.55,70,100,4.07,JP,1690433688
251,jiagedaqi,50.4167,50.4167,19.47,98,100,2.0,CN,1690433565
252,villanueva de cordoba,38.3228,38.3228,15.93,48,0,1.43,ES,1690433688
253,san luis potosi,22.5,22.5,15.08,93,51,2.27,MX,1690433473
254,susuman,62.7833,62.7833,9.47,82,100,1.81,RU,1690433689
255,punxsutawney,40.9437,40.9437,21.12,94,98,0.45,US,1690433689
256,bahir dar,11.5936,11.5936,17.03,90,99,0.93,ET,1690433689
257,alesund,62.4723,62.4723,16.06,94,75,4.12,NO,1690433426
258,purpe,64.4803,64.4803,25.39,48,96,4.86,RU,1690433689
259,kirensk,57.7853,57.7853,27.49,52,94,1.52,RU,1690433690
260,hohhot,40.8106,40.8106,29.16,37,40,4.0,CN,1690433505
261,yongsan-dong,36.9615,36.9615,31.6,58,60,2.39,KR,1690433690
262,mulayjah,27.271,27.271,39.64,9,32,4.65,SA,1690433690
263,pangody,65.85,65.85,24.96,48,93,3.41,RU,1690433669
264,tocopilla,-22.092,-22.092,16.88,74,47,2.23,CL,1690433691
265,carutapera,-1.195,-1.195,24.54,89,31,2.51,BR,1690433526
266,betio village,1.358,1.358,31.02,74,48,2.65,KI,1690433691
267,urucui,-7.2294,-7.2294,23.34,48,21,2.23,BR,1690433691
268,srivardhan,18.0333,18.0333,25.45,93,100,4.73,IN,1690433692
269,uray,60.1247,60.1247,22.11,58,20,2.57,RU,1690433692
270,barrancas,10.9576,10.9576,23.36,97,100,1.89,CO,1690433692
271,tolanaro,-25.0319,-25.0319,18.04,77,75,3.09,MG,1690433692
272,tokat,40.4167,40.4167,10.09,36,0,1.89,TR,1690433692
